transaction_id,transaction_date,customer_id,merchant_id,merchant_category,transaction_amount,city,state,payment_method,card_type,customer_age,customer_income,transaction_hour,is_international,is_weekend,previous_transaction_amount,distance_from_home_km,ground_truth_unusual
TXN0016092,2026-03-20 04:41:07,CUST000727,MERCH00256,Education,56.51,Miami,FL,Online,Gold,22,,21,0,0,37.13,25.74,0
TXN0016093,2026-02-06 11:25:37,CUST001444,MERCH00278,Grocery,16.15,Denver,CO,Chip,Green,55,99260.7,15,0,0,17.83,27.87,0
TXN0016094,2026-01-03 08:31:40,CUST000354,MERCH00249,Education,142.44,Dallas,TX,Contactless (Tap),Gold,46,69593.37,12,0,1,125.81,1.2,0
TXN0016095,2026-01-19 20:59:01,CUST000824,MERCH00181,Online Retail,15.34,Charlotte,NC,Chip,Business Green,70,70470.29,17,0,0,18.25,19.69,0
TXN0016096,2026-04-05 17:37:42,CUST001124,MERCH00017,Fuel,4988.73,New York,NY,Contactless (Tap),Green,64,82574.12,3,1,1,53.56,8557.15,1
TXN0016097,2025-12-08 17:48:09,CUST000145,MERCH00368,Fuel,19.86,Chicago,IL,Chip,Gold,57,106669.07,15,0,0,9.01,22.39,0
TXN0016098,2026-04-26 04:10:42,CUST001034,MERCH00125,Electronics,101.85,Seattle,WA,Chip,Business Platinum,22,24067.06,13,0,1,68.89,4.89,0
TXN0016099,2026-01-07 14:00:13,CUST001068,MERCH00312,Online Retail,72.65,Portland,OR,Swipe,Business Green,25,33408.2,7,0,0,66.13,76.91,0
TXN0016100,2025-12-28 04:48:08,CUST001410,MERCH00212,Fuel,15.11,Detroit,MI,Online,Platinum,28,45367.79,16,0,1,20.78,8.35,0
TXN0016101,2026-04-05 05:44:02,CUST000910,MERCH00237,Entertainment,46.89,San Diego,CA,Contactless (Tap),Green,22,15921.02,13,0,1,65.41,15.84,0
TXN0016102,2026-04-10 17:03:02,CUST000761,MERCH00299,Fuel,153.48,New York,NY,Chip,Business Platinum,34,41262.29,13,0,0,217.12,12.41,0
TXN0016103,2025-09-08 19:58:06,CUST000495,MERCH00200,Restaurants,9.16,Columbus,OH,Swipe,Business Green,32,61981.19,10,0,0,12.1,33.21,0
TXN0016104,2026-05-16 18:54:59,CUST001193,MERCH00377,Utilities,38.56,Houston,TX,Chip,Gold,62,108309.58,10,1,1,64.75,5847.18,0
TXN0016105,2026-03-04 15:43:32,CUST000642,MERCH00181,Online Retail,23.55,Charlotte,NC,Swipe,Business Green,43,59218.38,19,0,0,38.77,16.13,0
TXN0016106,2025-11-11 13:11:55,CUST000531,MERCH00389,Electronics,116.8,Boston,MA,Swipe,Green,70,72484.08,14,0,0,157.98,1.89,0
TXN0016107,2026-08-15 01:38:07,CUST001360,MERCH00130,Education,216.71,Chicago,IL,Swipe,Business Green,68,75894.16,8,0,1,135.88,16.98,0
TXN0016108,2026-04-24 16:08:40,CUST000513,MERCH00121,Grocery,143.29,San Jose,CA,Online,Business Platinum,52,65884.52,5,0,0,169.55,0.66,0
TXN0016109,2025-10-04 15:45:38,CUST000130,MERCH00187,Education,231.15,Houston,TX,Chip,Business Green,58,76279.02,10,0,1,207.33,60.26,0
TXN0016110,2025-11-22 20:43:27,CUST001008,MERCH00388,Grocery,29.33,San Antonio,TX,Online,Gold,68,87198.11,14,0,1,38.27,22.39,0
TXN0016111,2025-10-01 18:54:39,CUST001274,MERCH00227,Healthcare,6851.46,Detroit,MI,Online,Green,21,36012.32,4,1,0,45.77,7946.28,1
TXN0016112,2026-08-03 05:36:50,CUST000734,MERCH00162,Education,310.38,Las Vegas,NV,Swipe,Green,64,79940.63,8,0,0,322.47,24.83,0
TXN0016113,2026-02-06 23:09:12,CUST000947,MERCH00112,Home & Furniture,337.84,Phoenix,AZ,Chip,Business Green,18,21498.26,13,0,0,414.31,1.92,0
TXN0016114,2026-05-10 07:26:00,CUST001162,MERCH00134,Healthcare,49.4,Atlanta,GA,Contactless (Tap),Business Platinum,26,44703.29,7,0,1,42.55,29.86,0
TXN0016115,2025-10-05 12:51:08,CUST001299,MERCH00186,Online Retail,110.33,New York,NY,Contactless (Tap),Gold,70,97853.47,5,0,1,98.23,0.3,0
TXN0016116,2026-01-17 15:18:11,CUST001002,MERCH00175,Fashion,98.68,Miami,FL,Contactless (Tap),Business Platinum,19,26525.58,21,0,1,145.88,38.76,0
TXN0016117,2025-09-08 21:51:28,CUST000464,MERCH00261,Healthcare,143.4,Denver,CO,Contactless (Tap),Green,42,59148.69,17,0,0,186.99,3.44,0
TXN0016118,2026-07-25 05:03:12,CUST000141,MERCH00317,Electronics,243.0,Charlotte,NC,Online,Business Platinum,41,61186.05,19,0,1,243.82,87.41,0
TXN0016119,2026-04-17 13:55:23,CUST001280,MERCH00312,Online Retail,91.71,Portland,OR,Chip,Gold,57,87481.69,9,0,0,117.52,15.76,0
TXN0016120,2025-11-13 08:21:28,CUST000882,MERCH00358,Fashion,78.5,Detroit,MI,Swipe,Business Green,50,88225.29,11,0,0,40.77,9.56,0
TXN0016121,2026-05-11 19:38:29,CUST000456,MERCH00375,Education,62.28,San Jose,CA,Chip,Business Green,65,104207.85,13,0,0,48.19,67.6,0
TXN0016122,2026-08-07 20:22:28,CUST000434,MERCH00269,Online Retail,24.29,San Antonio,TX,Contactless (Tap),Platinum,48,55021.59,17,0,0,28.86,25.17,0
TXN0016123,2026-04-08 02:31:24,CUST000173,MERCH00282,Fashion,34.73,Phoenix,AZ,Chip,Platinum,49,99406.01,15,0,0,38.36,16.88,0
TXN0016124,2026-03-23 13:57:18,CUST000473,MERCH00224,Home & Furniture,112.99,Charlotte,NC,Contactless (Tap),Green,25,51873.65,15,0,0,183.75,30.83,0
TXN0016125,2026-03-17 23:40:43,CUST001447,MERCH00252,Healthcare,52.49,Charlotte,NC,Chip,Business Green,35,49070.63,9,0,0,50.36,38.84,0
TXN0016126,2026-02-11 21:42:06,CUST001020,MERCH00064,Online Retail,89.55,San Diego,CA,Contactless (Tap),Business Green,57,95492.31,14,0,0,110.67,31.42,0
TXN0016127,2026-01-27 22:40:25,CUST000917,MERCH00395,Healthcare,111.53,Las Vegas,NV,Swipe,Gold,54,92206.83,20,0,0,62.83,0.72,0
TXN0016128,2025-11-12 13:53:48,CUST000439,MERCH00318,Healthcare,90.35,Dallas,TX,Contactless (Tap),Green,41,91460.5,15,0,0,42.06,13.5,0
TXN0016129,2026-01-07 14:20:02,CUST001016,MERCH00124,Fuel,29.12,Philadelphia,PA,Contactless (Tap),Business Platinum,71,86420.56,9,0,0,15.85,27.18,0
TXN0016130,2025-09-02 14:23:30,CUST001081,MERCH00070,Restaurants,178.83,New York,NY,Contactless (Tap),Platinum,41,55271.76,13,0,0,139.85,10.26,0
TXN0016131,2026-07-22 11:53:37,CUST000498,MERCH00238,Healthcare,196.25,Portland,OR,Chip,Platinum,54,117291.31,19,0,0,102.87,0.24,0
TXN0016132,2026-06-30 10:32:12,CUST000169,MERCH00075,Restaurants,28.62,Dallas,TX,Online,Platinum,49,68750.31,8,0,0,18.01,42.78,0
TXN0016133,2025-10-24 19:06:46,CUST000989,MERCH00010,Fashion,61.18,San Jose,CA,Swipe,Gold,46,77732.61,16,0,0,74.77,36.12,0
TXN0016134,2025-11-03 03:30:16,CUST000561,MERCH00400,Home & Furniture,182.68,San Jose,CA,Chip,Platinum,74,89376.55,22,0,0,258.27,7.99,0
TXN0016135,2026-01-22 19:30:29,CUST000428,MERCH00268,Grocery,119.75,San Jose,CA,Swipe,Gold,40,64153.33,12,1,0,74.74,3857.05,0
TXN0016136,2025-12-23 02:58:49,CUST000419,MERCH00088,Entertainment,42.47,Detroit,MI,Contactless (Tap),Business Green,66,87740.38,5,0,0,41.26,6.28,0
TXN0016137,2026-01-11 14:48:00,CUST001371,MERCH00050,Entertainment,55.03,Dallas,TX,Swipe,Business Green,55,104322.52,17,0,1,43.59,32.89,0
TXN0016138,2025-11-04 13:45:25,CUST000455,MERCH00143,Restaurants,55.12,Portland,OR,Contactless (Tap),Business Platinum,71,94013.19,5,0,0,66.75,6.07,0
TXN0016139,2025-09-06 16:20:31,CUST000714,MERCH00059,Utilities,128.42,New York,NY,Chip,Green,38,73478.86,9,0,1,57.81,4.66,0
TXN0016140,2026-04-10 12:01:46,CUST000202,MERCH00318,Healthcare,81.5,Dallas,TX,Contactless (Tap),Green,28,38347.58,5,0,0,93.24,35.35,0
TXN0016141,2025-10-03 07:29:27,CUST000179,MERCH00211,Entertainment,6.21,Denver,CO,Chip,Business Green,62,78127.34,9,0,0,16.66,11.22,0
TXN0016142,2026-01-14 15:01:27,CUST000057,MERCH00072,Electronics,105.27,Phoenix,AZ,Online,Business Platinum,26,43093.62,20,0,0,103.08,14.61,0
TXN0016143,2025-12-08 01:53:29,CUST000946,MERCH00244,Fuel,11.77,Denver,CO,Chip,Green,29,41771.76,18,0,0,25.32,12.26,0
TXN0016144,2026-07-04 04:59:24,CUST000501,MERCH00239,Home & Furniture,304.18,Philadelphia,PA,Contactless (Tap),Platinum,70,103870.85,12,0,1,316.66,13.95,0
TXN0016145,2026-04-27 05:45:19,CUST000739,MERCH00190,Fuel,45.1,Portland,OR,Chip,Gold,34,68028.45,21,0,0,56.39,4.78,0
TXN0016146,2026-07-17 19:14:42,CUST000112,MERCH00050,Entertainment,32.91,Dallas,TX,Chip,Gold,42,49357.3,17,0,0,13.95,11.31,0
TXN0016147,2026-06-07 07:25:32,CUST001172,MERCH00205,Home & Furniture,392.69,San Jose,CA,Contactless (Tap),Business Platinum,23,38338.04,14,0,1,552.64,6.3,0
TXN0016148,2026-04-30 07:14:24,CUST000715,MERCH00054,Online Retail,54.04,Seattle,WA,Chip,Business Green,53,80732.61,6,0,0,32.09,15.8,0
TXN0016149,2026-02-02 08:09:24,CUST001402,MERCH00310,Online Retail,113.44,Miami,FL,Contactless (Tap),Green,26,32406.9,18,0,0,74.73,15.96,0
TXN0016150,2025-12-02 20:21:57,CUST000877,MERCH00224,Home & Furniture,215.68,Charlotte,NC,Chip,Gold,67,91269.82,12,0,0,192.31,7.38,0
TXN0016151,2025-12-19 15:06:49,CUST001372,MERCH00156,Utilities,97.34,New York,NY,Swipe,Platinum,23,67115.92,11,1,0,110.44,3602.67,0
TXN0016152,2026-01-06 22:35:20,CUST001382,MERCH00360,Fashion,117.72,Los Angeles,CA,Chip,Green,57,105052.37,11,1,0,105.03,5049.39,0
TXN0016153,2026-08-05 12:24:17,CUST001080,MERCH00051,Home & Furniture,256.23,Houston,TX,Contactless (Tap),Gold,31,62342.54,1,0,0,356.22,6.61,0
TXN0016154,2026-05-19 17:48:45,CUST000813,MERCH00241,Travel,248.42,Portland,OR,Swipe,Platinum,36,55948.62,19,0,0,174.83,24.06,0
TXN0016155,2026-06-24 23:49:36,CUST001340,MERCH00330,Restaurants,11.18,Philadelphia,PA,Chip,Business Green,48,75304.46,8,0,0,28.1,5.53,0
TXN0016156,2026-03-05 12:13:50,CUST000964,MERCH00161,Entertainment,40.3,San Diego,CA,Chip,Platinum,68,106972.2,15,0,0,54.61,64.41,0
TXN0016157,2026-04-12 06:27:18,CUST001209,MERCH00129,Online Retail,119.32,Charlotte,NC,Contactless (Tap),Green,31,44703.59,2,0,1,116.52,4.1,0
TXN0016158,2026-07-20 06:44:17,CUST001078,MERCH00085,Entertainment,39.87,Chicago,IL,Swipe,Gold,45,71574.14,17,0,0,48.45,6.85,0
TXN0016159,2025-09-02 22:47:38,CUST000037,MERCH00069,Fashion,36.28,San Jose,CA,Chip,Platinum,33,45727.32,12,0,0,26.75,0.52,0
TXN0016160,2026-08-17 14:22:54,CUST001013,MERCH00385,Utilities,81.32,Los Angeles,CA,Chip,Green,33,66605.9,17,0,0,80.81,9.75,0
TXN0016161,2026-03-18 18:36:50,CUST001294,MERCH00373,Online Retail,74.44,Chicago,IL,Chip,Business Platinum,50,120252.98,8,0,0,56.79,41.41,0
TXN0016162,2025-09-15 19:59:15,CUST000863,MERCH00055,Electronics,378.62,Seattle,WA,Chip,Business Platinum,46,98015.04,10,1,0,507.63,4183.33,0
TXN0016163,2025-09-26 10:57:16,CUST000732,MERCH00085,Entertainment,42.64,Chicago,IL,Contactless (Tap),Platinum,28,45216.16,8,0,0,42.38,34.07,0
TXN0016164,2026-01-14 04:38:46,CUST001252,MERCH00345,Fuel,71.4,Dallas,TX,Swipe,Gold,26,32887.91,17,0,0,53.51,11.72,0
TXN0016165,2026-01-06 02:27:28,CUST001452,MERCH00329,Fuel,26.54,Denver,CO,Chip,Green,60,85441.44,8,0,0,5.25,1.21,0
TXN0016166,2026-02-20 15:55:33,CUST000810,MERCH00080,Fashion,67.1,Los Angeles,CA,Chip,Green,54,89976.26,16,0,0,35.43,47.25,0
TXN0016167,2025-09-07 14:04:26,CUST001025,MERCH00220,Fuel,98.72,Denver,CO,Chip,Gold,49,84199.45,8,0,1,65.99,80.87,0
TXN0016168,2025-09-19 00:12:22,CUST000023,MERCH00110,Restaurants,47.53,Denver,CO,Swipe,Green,61,88716.1,22,0,0,54.57,43.89,0
TXN0016169,2026-05-21 01:24:50,CUST001472,MERCH00253,Entertainment,12.1,Miami,FL,Chip,Gold,66,84716.78,13,0,0,33.99,12.07,0
TXN0016170,2026-05-06 06:59:46,CUST000796,MERCH00317,Electronics,195.35,Charlotte,NC,Chip,Business Platinum,50,90678.18,8,0,0,171.95,1.0,0
TXN0016171,2026-01-11 15:10:25,CUST000496,MERCH00164,Grocery,38.0,Seattle,WA,Online,Gold,71,87702.02,5,0,1,31.74,13.49,0
TXN0016172,2026-01-26 15:42:12,CUST000900,MERCH00103,Healthcare,139.94,San Jose,CA,Contactless (Tap),Business Platinum,52,96808.54,12,0,0,126.06,13.84,0
TXN0016173,2026-02-27 05:26:39,CUST000425,MERCH00113,Travel,240.49,San Jose,CA,Chip,Platinum,69,88491.49,21,0,0,186.75,3.02,0
TXN0016174,2026-02-16 20:07:50,CUST000700,MERCH00252,Healthcare,217.61,Charlotte,NC,Contactless (Tap),Gold,24,24123.17,8,0,0,184.5,14.77,0
TXN0016175,2026-03-22 18:57:14,CUST000018,MERCH00152,Healthcare,56.6,Dallas,TX,Chip,Business Green,20,15051.38,19,0,1,52.78,1.47,0
TXN0016176,2026-05-23 13:41:15,CUST001469,MERCH00336,Grocery,105.66,San Jose,CA,Chip,Green,45,81674.33,13,0,1,60.97,23.35,0
TXN0016177,2026-07-17 08:53:33,CUST000627,MERCH00398,Fuel,7302.06,Denver,CO,Contactless (Tap),Business Green,30,51262.94,4,1,0,12.29,11354.94,1
TXN0016178,2025-10-12 05:21:06,CUST001063,MERCH00368,Fuel,30.23,Chicago,IL,Contactless (Tap),Green,65,85168.44,21,0,1,56.23,10.84,0
TXN0016179,2026-06-22 11:11:02,CUST001234,MERCH00251,Utilities,45.42,Philadelphia,PA,Chip,Gold,34,72983.77,23,0,0,48.46,69.12,0
TXN0016180,2026-02-09 11:11:35,CUST000211,MERCH00354,Fuel,78.78,Phoenix,AZ,Chip,Business Platinum,74,91202.48,6,0,0,55.86,27.17,0
TXN0016181,2026-07-19 21:50:36,CUST000565,MERCH00088,Entertainment,71.1,Detroit,MI,Contactless (Tap),Gold,22,43766.55,19,0,1,84.88,3.52,0
TXN0016182,2025-09-26 09:50:42,CUST000972,MERCH00100,Entertainment,38.96,Los Angeles,CA,Chip,Green,47,72356.22,7,0,0,13.31,72.69,0
TXN0016183,2026-01-20 12:02:18,CUST001305,MERCH00120,Restaurants,5.39,Charlotte,NC,Contactless (Tap),Business Green,23,31661.1,11,0,0,21.75,1.78,0
TXN0016184,2025-10-14 12:46:24,CUST000133,MERCH00385,Utilities,33.66,Los Angeles,CA,Chip,Business Green,26,38925.34,17,0,0,26.86,0.17,0
TXN0016185,2026-06-05 08:37:38,CUST000449,MERCH00303,Fuel,13.79,Columbus,OH,Contactless (Tap),Platinum,43,,14,0,0,1.0,22.49,0
TXN0016186,2026-01-25 09:04:53,CUST000264,MERCH00204,Home & Furniture,469.74,Los Angeles,CA,Contactless (Tap),Gold,72,96126.54,16,0,1,665.69,1.68,0
TXN0016187,2026-03-14 02:55:46,CUST000111,MERCH00149,Utilities,149.4,San Antonio,TX,Swipe,Platinum,18,32461.72,22,0,1,129.14,8.2,0
TXN0016188,2026-05-27 03:48:02,CUST000850,MERCH00201,Fuel,162.86,Detroit,MI,Contactless (Tap),Gold,54,67401.56,20,0,0,225.31,6.04,0
TXN0016189,2026-06-01 20:37:15,CUST001262,MERCH00295,Home & Furniture,237.93,Los Angeles,CA,Chip,Business Platinum,28,31967.38,12,1,0,204.69,6796.69,0
TXN0016190,2025-09-30 22:27:34,CUST001481,MERCH00003,Education,191.97,Philadelphia,PA,Contactless (Tap),Platinum,45,70921.57,16,0,0,291.06,18.74,0
TXN0016191,2025-09-04 04:03:34,CUST000901,MERCH00400,Home & Furniture,207.55,San Jose,CA,Swipe,Platinum,18,33842.13,5,0,0,245.01,3.11,0
TXN0016192,2025-09-02 05:43:56,CUST000759,MERCH00068,Travel,389.77,Phoenix,AZ,Online,Gold,39,58420.57,14,0,0,373.07,1.08,0
TXN0016193,2026-06-29 19:14:13,CUST000861,MERCH00154,Education,29.7,Phoenix,AZ,Online,Gold,45,69133.52,16,0,0,41.05,12.09,0
TXN0016194,2026-01-10 13:35:34,CUST000897,MERCH00182,Fashion,80.53,Atlanta,GA,Chip,Platinum,50,82343.59,18,0,1,80.57,9.05,0
TXN0016195,2025-10-12 16:08:36,CUST000862,MERCH00013,Entertainment,34.93,Portland,OR,Chip,Platinum,65,104664.98,21,0,1,60.3,7.15,0
TXN0016196,2026-08-02 04:12:23,CUST001197,MERCH00189,Healthcare,181.29,Los Angeles,CA,Swipe,Platinum,43,68388.3,11,0,1,195.03,55.61,0
TXN0016197,2026-04-06 00:59:05,CUST000193,MERCH00020,Fuel,38.61,Los Angeles,CA,Online,Platinum,74,81611.73,21,0,0,38.11,11.53,0
TXN0016198,2026-03-28 23:01:33,CUST000515,MERCH00339,Grocery,23.58,Detroit,MI,Swipe,Business Platinum,57,79736.91,17,0,1,13.09,0.53,0
TXN0016199,2025-11-03 13:46:57,CUST000790,MERCH00283,Home & Furniture,35.69,Las Vegas,NV,Chip,Platinum,30,77820.2,7,0,0,47.13,33.96,0
TXN0016200,2025-12-16 07:41:08,CUST000968,MERCH00386,Fuel,110.03,San Antonio,TX,Contactless (Tap),Platinum,55,81443.72,12,0,0,56.28,14.99,0
TXN0016201,2026-06-05 07:31:06,CUST001433,MERCH00010,Fashion,109.9,San Jose,CA,Contactless (Tap),Green,27,49245.77,14,0,0,77.66,2.81,0
TXN0016202,2025-11-16 06:02:00,CUST000084,MERCH00188,Fuel,44.09,Boston,MA,Contactless (Tap),Gold,61,82535.4,12,0,1,27.63,3.93,0
TXN0016203,2026-07-22 23:43:15,CUST000798,MERCH00345,Fuel,69.85,Dallas,TX,Contactless (Tap),Gold,70,76908.42,8,0,0,89.06,36.82,0
TXN0016204,2025-11-11 22:56:23,CUST000080,MERCH00019,Restaurants,16.93,Seattle,WA,Contactless (Tap),Platinum,71,91913.09,15,0,0,8.61,29.13,0
TXN0016205,2025-10-22 18:54:58,CUST001233,MERCH00143,Restaurants,27.36,,OR,Swipe,Green,26,36294.45,8,0,0,35.0,15.64,0
TXN0016206,2026-05-11 13:49:09,CUST000522,MERCH00103,Healthcare,52.33,San Jose,CA,Swipe,Platinum,36,68689.25,21,0,0,51.01,1.85,0
TXN0016207,2026-01-23 21:33:59,CUST001223,MERCH00303,Fuel,10.44,Columbus,OH,Swipe,Platinum,40,54884.76,21,0,0,11.03,19.85,0
TXN0016208,2026-03-06 15:31:57,CUST000234,MERCH00241,Travel,286.57,Portland,OR,Chip,Platinum,66,93360.56,14,1,0,412.14,2079.7,0
TXN0016209,2026-05-10 14:42:00,CUST000244,MERCH00152,Healthcare,6372.99,Dallas,TX,Swipe,Gold,73,100555.04,4,1,1,111.08,6000.53,1
TXN0016210,2025-09-05 07:04:13,CUST001417,MERCH00272,Grocery,40.03,Columbus,OH,Contactless (Tap),Business Green,63,91606.34,15,0,0,42.24,38.93,0
TXN0016211,2026-03-04 00:01:32,CUST001470,MERCH00337,Online Retail,19.45,San Jose,CA,Swipe,Green,67,98701.77,16,0,0,11.37,16.38,0
TXN0016212,2025-12-19 06:01:42,CUST000849,MERCH00188,Fuel,21.14,Boston,MA,Online,Gold,45,64998.13,21,0,0,43.45,44.99,0
TXN0016213,2026-08-15 07:20:37,CUST000393,MERCH00210,Travel,223.55,Atlanta,GA,Swipe,Business Platinum,51,84093.35,6,0,1,285.43,12.84,0
TXN0016214,2026-01-06 21:00:42,CUST000009,MERCH00177,Electronics,-166.3,Denver,CO,Chip,Gold,36,53287.75,18,0,0,133.76,31.39,0
TXN0016215,2025-12-03 00:41:41,CUST000613,MERCH00388,Grocery,219.97,San Antonio,TX,Online,Gold,50,110431.95,15,0,0,214.53,13.77,0
TXN0016216,2026-06-12 18:17:47,CUST000807,MERCH00194,Electronics,229.05,Portland,OR,Swipe,Gold,71,105959.58,9,0,0,325.31,12.86,0
TXN0016217,2025-09-22 07:46:06,CUST000715,MERCH00177,Electronics,142.69,Denver,CO,Contactless (Tap),Gold,53,80732.61,8,0,0,156.99,4.8,0
TXN0016218,2026-07-30 00:29:09,CUST001177,MERCH00369,Electronics,125.04,Portland,OR,Chip,Platinum,21,28857.55,18,0,0,91.85,13.73,0
TXN0016219,2026-03-02 12:44:30,CUST000110,MERCH00066,Utilities,132.64,Phoenix,AZ,Online,Business Green,62,103270.65,12,0,0,84.67,4.57,0
TXN0016220,2026-02-11 06:59:37,CUST000834,MERCH00310,Online Retail,242.47,Miami,FL,Online,Platinum,49,95300.39,23,0,0,134.42,1.57,0
TXN0016221,2025-11-21 11:17:44,CUST000266,MERCH00002,Electronics,471.49,Columbus,OH,Swipe,Platinum,72,90811.0,21,0,0,525.92,4.66,0
TXN0016222,2026-04-07 00:34:26,CUST001397,MERCH00317,Electronics,241.16,Charlotte,NC,Contactless (Tap),Platinum,25,47810.78,16,0,0,123.88,35.79,0
TXN0016223,2026-04-11 03:20:03,CUST001176,MERCH00271,Grocery,26.72,Portland,OR,Contactless (Tap),Platinum,28,40502.6,17,0,1,32.09,9.66,0
TXN0016224,2025-10-24 10:37:22,CUST000976,MERCH00060,Online Retail,37.76,Denver,CO,Online,Business Green,51,71589.61,9,0,0,30.12,0.75,0
TXN0016225,2026-07-17 18:56:24,CUST000955,MERCH00368,Fuel,8.53,Chicago,IL,Chip,Business Green,65,86483.71,21,0,0,29.08,21.93,0
TXN0016226,2026-02-12 13:43:11,CUST001439,MERCH00043,Electronics,93.29,Phoenix,AZ,Online,Platinum,52,75764.04,14,0,0,109.63,1.17,0
TXN0016227,2025-09-06 01:34:23,CUST000907,MERCH00093,Grocery,51.95,Seattle,WA,Chip,Business Platinum,34,63331.18,15,0,1,32.11,5.49,0
TXN0016228,2026-04-23 21:56:45,CUST001350,MERCH00226,Entertainment,42.58,Charlotte,NC,Chip,Green,22,20921.16,21,0,0,28.88,8.54,0
TXN0016229,2026-05-29 09:33:08,CUST000672,MERCH00286,Electronics,307.88,Detroit,MI,Chip,Gold,41,62354.97,1,0,0,253.92,13.15,0
TXN0016230,2026-06-27 04:11:41,CUST000176,MERCH00063,Travel,89.29,Seattle,WA,Online,Gold,54,87232.13,14,0,1,62.71,24.71,0
TXN0016231,2026-08-13 02:57:45,CUST000525,MERCH00280,Education,240.6,Las Vegas,NV,Contactless (Tap),Business Green,36,64000.63,17,0,0,183.66,1.72,0
TXN0016232,2025-09-26 10:14:04,CUST001339,MERCH00014,Electronics,93.23,Detroit,MI,Contactless (Tap),Business Platinum,30,37090.96,9,0,0,108.53,0.64,0
TXN0016233,2026-04-19 22:27:51,CUST001091,MERCH00028,Home & Furniture,64.34,Detroit,MI,Chip,Platinum,40,70734.43,6,0,1,70.67,6.11,0
TXN0016234,2026-03-12 13:49:31,CUST000952,MERCH00142,Electronics,301.12,Chicago,IL,Contactless (Tap),Business Platinum,47,115517.29,15,0,0,214.06,14.27,0
TXN0016235,2026-08-05 10:24:07,CUST001208,MERCH00108,Home & Furniture,187.06,Las Vegas,NV,Swipe,Business Platinum,43,67420.95,15,0,0,277.69,4.63,0
TXN0016236,2025-10-03 03:45:44,CUST001059,MERCH00290,Electronics,125.77,Philadelphia,PA,Contactless (Tap),Business Platinum,64,100465.73,12,0,0,86.86,4.46,0
TXN0016237,2025-11-18 15:45:45,CUST000505,MERCH00078,Grocery,104.76,Miami,FL,Chip,Platinum,56,98737.05,21,0,0,125.85,10.55,0
TXN0016238,2026-08-19 22:39:02,CUST000849,MERCH00247,Restaurants,41.6,Seattle,WA,Chip,Gold,45,64998.13,11,0,0,21.18,9.64,0
TXN0016239,2026-07-24 03:31:14,CUST000963,MERCH00012,Home & Furniture,133.41,San Antonio,TX,Chip,Platinum,28,37632.14,15,0,0,163.15,5.87,0
TXN0016240,2025-10-06 15:03:00,CUST001100,MERCH00184,Healthcare,65.43,San Diego,CA,Chip,Gold,32,30976.41,9,0,0,81.88,5.29,0
TXN0016241,2026-03-28 16:08:34,CUST000472,MERCH00317,Electronics,150.56,Charlotte,NC,Contactless (Tap),Business Green,18,36569.05,1,0,1,101.92,6.86,0
TXN0016242,2026-08-04 05:24:33,CUST000523,MERCH00361,Healthcare,49.34,Denver,CO,Contactless (Tap),Green,34,42010.15,13,0,0,63.62,37.57,0
TXN0016243,2026-03-29 04:09:22,CUST000880,MERCH00296,Home & Furniture,187.32,San Diego,CA,Contactless (Tap),Gold,72,86114.84,15,0,1,108.13,20.41,0
TXN0016244,2026-03-05 23:06:35,CUST001307,MERCH00240,Electronics,178.05,Denver,CO,Chip,Business Green,20,35722.68,19,0,0,196.54,7.43,0
TXN0016245,2025-09-11 14:58:49,CUST000274,MERCH00263,Fuel,49.52,Detroit,MI,Online,Green,51,92900.28,14,0,0,35.14,0.69,0
TXN0016246,2025-10-06 05:54:16,CUST000054,MERCH00335,Fuel,97.48,San Antonio,TX,Contactless (Tap),Platinum,42,70003.62,11,0,0,67.75,5.43,0
TXN0016247,2025-10-28 09:49:44,CUST001079,MERCH00377,Utilities,238.4,Houston,TX,Contactless (Tap),Business Platinum,40,65440.63,16,0,0,157.73,0.81,0
TXN0016248,2025-09-04 23:07:03,CUST000888,MERCH00073,Online Retail,22.43,Seattle,WA,Swipe,Business Green,66,89155.91,12,1,0,23.17,7858.33,0
TXN0016249,2026-01-30 00:36:22,CUST000745,MERCH00068,Travel,258.53,Phoenix,AZ,Contactless (Tap),Business Green,59,87727.84,10,0,0,204.57,28.33,0
TXN0016250,2026-08-11 10:45:52,CUST000277,MERCH00287,Electronics,153.15,Dallas,TX,Contactless (Tap),Gold,28,27636.35,21,1,0,141.61,4321.8,0
TXN0016251,2025-11-22 09:31:04,CUST001467,MERCH00326,Online Retail,58.01,San Diego,CA,Chip,Gold,39,68061.71,15,0,1,20.61,5.31,0
TXN0016252,2026-02-19 02:51:21,CUST000883,MERCH00220,Fuel,5752.26,Denver,CO,Contactless (Tap),Green,71,79619.37,4,1,0,53.87,4053.51,1
TXN0016253,2026-06-25 10:35:13,CUST001442,MERCH00047,Restaurants,16.54,Boston,MA,Contactless (Tap),Business Platinum,43,89712.08,17,0,0,3.02,6.37,0
TXN0016254,2026-03-24 22:42:45,CUST000632,MERCH00058,Online Retail,41.57,San Antonio,TX,Contactless (Tap),Business Green,68,90413.32,20,0,0,18.18,7.38,0
TXN0016255,2026-04-25 06:44:09,CUST001249,MERCH00024,Electronics,79.0,Miami,FL,Contactless (Tap),Platinum,70,99256.61,19,0,1,90.74,10.9,0
TXN0016256,2025-09-25 13:34:12,CUST000570,MERCH00290,Electronics,231.69,Philadelphia,PA,Contactless (Tap),Green,69,122556.51,16,0,0,278.24,12.59,0
